
tractor,vehicle,nonliving,thesis_stim/tractor_exemplar1.jpg,0.416667,old,0.086775323
bowling pins,sports,nonliving,thesis_stim/bowling_pins_exemplar1.jpg,0.290909,old,0.090431447
chest,furniture,nonliving,thesis_stim/chest_exemplar1.jpg,0.48,old,0.093459342
dinosaur toy,toys,nonliving,thesis_stim/dinosaur_toy_exemplar1.jpg,0.714286,old,0.094908651
pail,tools,nonliving,thesis_stim/pail_exemplar1.jpg,0.320755,new,0.095361772
mocassins,clothing,nonliving,thesis_stim/mocassins_exemplar1.jpg,0.277778,old,0.097311502
dumbbell,sports,nonliving,thesis_stim/dumbbell_exemplar1.jpg,0.510204,old,0.09836164
washing machine,appliances,nonliving,thesis_stim/washing_machine_exemplar1.jpg,0.48,old,0.102896604
rubber duck,toys,nonliving,thesis_stim/rubber_duck_exemplar1.jpg,0.666667,old,0.103688359
earring,clothing,nonliving,thesis_stim/earring_exemplar1.jpg,0.535714,old,0.103860134
camcorder,electronics,nonliving,thesis_stim/camcorder_exemplar1.jpg,0.265306,old,0.109496999
sandpaper,tools,nonliving,thesis_stim/sandpaper_exemplar1.jpg,0.509091,old,0.110344946
armoire,furniture,nonliving,thesis_stim/armoire_exemplar1.jpg,0.517241,old,0.114305088
toy xylophone,toys,nonliving,thesis_stim/toy_xylophone_exemplar1.jpg,0.277778,old,0.114600176
trash bin,street_items,nonliving,thesis_stim/trash_bin_exemplar1.jpg,0.42,old,0.115871672
galleon,vehicle,nonliving,thesis_stim/galleon_exemplar1.jpg,0.571429,old,0.116241257
thermos,sports,nonliving,thesis_stim/thermos_exemplar1.jpg,0.551724,old,0.131247927
vase,household_items,nonliving,thesis_stim/vase_exemplar1.jpg,0.5,old,0.139691053
grill,furniture,nonliving,thesis_stim/grill_exemplar1.jpg,0.409091,old,0.140903399
reindeer,mammal,living,thesis_stim/reindeer_exemplar1.jpg,0.822222,old,0.141225464
police car,vehicle,nonliving,thesis_stim/police_car_exemplar1.jpg,0.333333,old,0.14271651
puffin,birds,living,thesis_stim/puffin_exemplar1.jpg,0.416667,new,0.145650812
rope,tools,nonliving,thesis_stim/rope_exemplar1.jpg,0.642857,new,0.147225311
space shuttle,vehicle,nonliving,thesis_stim/space_shuttle_exemplar1.jpg,0.557692,new,0.148342782
air conditioner,street_items,nonliving,thesis_stim/air_conditioner_exemplar1.jpg,0.491228,old,0.149147708
recorder,music_inst,nonliving,thesis_stim/recorder_exemplar1.jpg,0.38,old,0.152151555
radio,electronics,nonliving,thesis_stim/radio_exemplar1.jpg,0.522727,old,0.152415898
tray,kitchen_items,nonliving,thesis_stim/tray_exemplar1.jpg,0.4,old,0.15496804
toy soldier,toys,nonliving,thesis_stim/toy_soldier_exemplar1.jpg,0.672727,new,0.155294133
stapler,office_supplies,nonliving,thesis_stim/stapler_exemplar1.jpg,0.257143,old,0.156979681
bed,furniture,nonliving,thesis_stim/bed_exemplar1.jpg,0.138889,old,0.157316035
gas can,tools,nonliving,thesis_stim/gas_can_exemplar1.jpg,0.711111,new,0.159327214
house,building,nonliving,thesis_stim/house_exemplar1.jpg,0.44898,old,0.159502544
bow tie,clothing,nonliving,thesis_stim/bow_tie_exemplar1.jpg,0.448276,old,0.159756163
flute,music_inst,nonliving,thesis_stim/flute_exemplar1.jpg,0.5,old,0.165560978
dinosaur,toys,nonliving,thesis_stim/dinosaur_exemplar1.jpg,0.758621,old,0.167410404
construction helmet,clothing,nonliving,thesis_stim/construction_helmet_exemplar1.jpg,0.4,new,0.169334935
tarantula,insect,living,thesis_stim/tarantula_exemplar1.jpg,0.553191,new,0.169351887
flower pot,household_items,nonliving,thesis_stim/flower_pot_exemplar1.jpg,0.577778,old,0.169941454
amplifier,electronics,nonliving,thesis_stim/amplifier_exemplar1.jpg,0.166667,old,0.171036732
bucket,tools,nonliving,thesis_stim/bucket_exemplar1.jpg,0.77551,old,0.178611592
radio tower,building,nonliving,thesis_stim/radio_tower_exemplar1.jpg,0.711111,old,0.180745754
pelican,birds,living,thesis_stim/pelican_exemplar1.jpg,0.666667,old,0.181006305
mussel,sea,living,thesis_stim/mussel_exemplar1.jpg,0.933333,old,0.182782061
bee,insect,living,thesis_stim/bee_exemplar1.jpg,0.586207,new,0.184064236
ferris wheel,building,nonliving,thesis_stim/ferris_wheel_exemplar1.jpg,0.482759,new,0.190064982
spoon,kitchen_items,nonliving,thesis_stim/spoon_exemplar1.jpg,0.482759,new,0.190289825
greenhouse,building,nonliving,thesis_stim/greenhouse_exemplar1.jpg,0.886364,old,0.19883489
shaker,kitchen_items,nonliving,thesis_stim/shaker_exemplar1.jpg,0.611111,old,0.199878205
balloon,toys,nonliving,thesis_stim/balloon_exemplar1.jpg,0.446429,old,0.205822758
cooler,kitchen_items,nonliving,thesis_stim/cooler_exemplar1.jpg,0.2,old,0.209974652
breadbox,kitchen_items,nonliving,thesis_stim/breadbox_exemplar1.jpg,0.422222,old,0.211032035
coffeemaker,appliances,nonliving,thesis_stim/coffeemaker_exemplar1.jpg,0.551724,old,0.211212322
kingfisher,birds,living,thesis_stim/kingfisher_exemplar1.jpg,0.724138,new,0.21354613
old camera,electronics,nonliving,thesis_stim/old_camera_exemplar1.jpg,0.310345,old,0.213992699
telephone,electronics,nonliving,thesis_stim/telephone_exemplar1.jpg,0.526316,new,0.214062
hamster cage,household_items,nonliving,thesis_stim/hamster_cage_exemplar1.jpg,0.58,old,0.217901814
shopping bag,tools,nonliving,thesis_stim/shopping_bag_exemplar1.jpg,0.326531,old,0.219025479
bridge,building,nonliving,thesis_stim/bridge_exemplar1.jpg,0.638298,old,0.220670917
bassoon,music_inst,nonliving,thesis_stim/bassoon_exemplar1.jpg,0.642857,old,0.22186313
firewood,household_items,nonliving,thesis_stim/firewood_exemplar1.jpg,0.489796,old,0.222477853
skateboard,sports,nonliving,thesis_stim/skateboard_exemplar1.jpg,0.413793,new,0.22906575
rollerblade,sports,nonliving,thesis_stim/rollerblade_exemplar1.jpg,0.457143,old,0.229308744
key,household_items,nonliving,thesis_stim/key_exemplar1.jpg,0.46,new,0.231620705
q-tip,household_items,nonliving,thesis_stim/q-tip_exemplar1.jpg,0.321429,old,0.232322149
raft,vehicle,nonliving,thesis_stim/raft_exemplar1.jpg,0.458333,old,0.236103016
toy wagon,toys,nonliving,thesis_stim/toy_wagon_exemplar1.jpg,0.693878,new,0.237358952
fan,appliances,nonliving,thesis_stim/fan_exemplar1.jpg,0.555556,old,0.237657014
slinky,toys,nonliving,thesis_stim/slinky_exemplar1.jpg,0.457143,old,0.238801317
panda,mammal,living,thesis_stim/panda_exemplar1.jpg,0.708333,new,0.239059501
office building,building,nonliving,thesis_stim/office_building_exemplar1.jpg,0.551724,new,0.240683362
hot air balloon,vehicle,nonliving,thesis_stim/hot_air_balloon_exemplar1.jpg,0.62069,old,0.243920663
ski mask,clothing,nonliving,thesis_stim/ski_mask_exemplar1.jpg,0.77551,old,0.244515908
umbrella,household_items,nonliving,thesis_stim/umbrella_exemplar1.jpg,0.340909,old,0.247434605
calculator,electronics,nonliving,thesis_stim/calculator_exemplar1.jpg,0.28,old,0.249676821
sled,vehicle,nonliving,thesis_stim/sled_exemplar1.jpg,0.321429,old,0.256735731
cigar,household_items,nonliving,thesis_stim/cigar_exemplar1.jpg,0.625,old,0.259226505
safe,tools,nonliving,thesis_stim/safe_exemplar1.jpg,0.571429,new,0.261936259
cabinet,furniture,nonliving,thesis_stim/cabinet_exemplar1.jpg,0.25,old,0.262937157
flag,street_items,nonliving,thesis_stim/flag_exemplar1.jpg,0.38,old,0.263569569
swimsuit,clothing,nonliving,thesis_stim/swimsuit_exemplar1.jpg,0.535714,old,0.263726567
dress,clothing,nonliving,thesis_stim/dress_exemplar1.jpg,0.387755,new,0.264493298
pepper shaker,kitchen_items,nonliving,thesis_stim/pepper_shaker_exemplar1.jpg,0.481481,old,0.264612688
wrench,tools,nonliving,thesis_stim/wrench_exemplar1.jpg,0.553571,old,0.266304044
earthworm,insect,living,thesis_stim/earthworm_exemplar1.jpg,0.655172,old,0.26851177
lion,mammal,living,thesis_stim/lion_exemplar1.jpg,0.742857,new,0.269102157
toaster,appliances,nonliving,thesis_stim/toaster_exemplar1.jpg,0.381818,old,0.270728748
ironing board,household_items,nonliving,thesis_stim/ironing_board_exemplar1.jpg,0.5,new,0.271809067
totem pole,decor,nonliving,thesis_stim/totempole_exemplar1.jpg,0.622222222,new,0.272733363
tent,sports,nonliving,thesis_stim/tent_exemplar1.jpg,0.527778,old,0.273257745
biplane,vehicle,nonliving,thesis_stim/biplane_exemplar1.jpg,0.46,new,0.273316295
vcr,appliances,nonliving,thesis_stim/vcr_exemplar1.jpg,0.488889,new,0.277479025
soda machine,street_items,nonliving,thesis_stim/soda_machine_exemplar1.jpg,0.535714,old,0.279905504
camera lens,electronics,nonliving,thesis_stim/camera_lens_exemplar1.jpg,0.571429,old,0.280031866
weight bench,sports,nonliving,thesis_stim/weight_bench_exemplar1.jpg,0.545455,old,0.284431329
doghouse,street_items,nonliving,thesis_stim/doghouse_exemplar1.jpg,0.84,old,0.285623175
globe,decor,nonliving,thesis_stim/globe_exemplar1.jpg,0.622222,old,0.288606474
badminton racquet,sports,nonliving,thesis_stim/badminton_racquet_exemplar1.jpg,0.530612,new,0.28861738
slide,street_items,nonliving,thesis_stim/slide_exemplar1.jpg,0.314286,old,0.289933391
geode,decor,nonliving,thesis_stim/geode_exemplar1.jpg,0.814815,new,0.290671486
protractor,office_supplies,nonliving,thesis_stim/protractor_exemplar1.jpg,0.38,old,0.291284642
hand mirror,household_items,nonliving,thesis_stim/hand_mirror_exemplar1.jpg,0.416667,old,0.293367936
jet-ski,vehicle,nonliving,thesis_stim/jet-ski_exemplar1.jpg,0.310345,old,0.295032862
tape,office_supplies,nonliving,thesis_stim/tape_exemplar1.jpg,0.688889,old,0.301156049
drum,music_inst,nonliving,thesis_stim/drum_exemplar1.jpg,0.56,old,0.304997054
dining chair,furniture,nonliving,thesis_stim/dining_chair_exemplar1.jpg,0.297872,new,0.306177188
hanger,household_items,nonliving,thesis_stim/hanger_exemplar1.jpg,0.428571,old,0.307184209
pager,electronics,nonliving,thesis_stim/pager_exemplar1.jpg,0.333333,new,0.308381661
couch,furniture,nonliving,thesis_stim/couch_exemplar1.jpg,0.595745,new,0.309374281
money,household_items,nonliving,thesis_stim/money_exemplar1.jpg,0.653061,old,0.311928889
giraffe toy,toys,nonliving,thesis_stim/giraffe_toy_exemplar1.jpg,0.535714,old,0.314439489
grater,kitchen_items,nonliving,thesis_stim/grater_exemplar1.jpg,0.555556,new,0.314937585
yoyo,toys,nonliving,thesis_stim/yoyo_exemplar1.jpg,0.58,old,0.315663277
beagle,mammal,living,thesis_stim/beagle_exemplar1.jpg,0.888889,old,0.319437989
headphone,electronics,nonliving,thesis_stim/headphone_exemplar1.jpg,0.535714,new,0.325678586
battery,electronics,nonliving,thesis_stim/battery_exemplar1.jpg,0.38,old,0.326410628
teepee,building,nonliving,thesis_stim/teepee_exemplar1.jpg,0.563636,old,0.327984959
swan,birds,living,thesis_stim/swan_exemplar1.jpg,0.77551,old,0.33080554
packing tape,office_supplies,nonliving,thesis_stim/packing_tape_exemplar1.jpg,0.361111,new,0.331046113
kettle,kitchen_items,nonliving,thesis_stim/kettle_exemplar1.jpg,0.413793,old,0.341277932
clarinet,music_inst,nonliving,thesis_stim/clarinet_exemplar1.jpg,0.734694,old,0.341383112
harp,music_inst,nonliving,thesis_stim/harp_exemplar1.jpg,0.6,new,0.341652814
washboard,tools,nonliving,thesis_stim/washboard_exemplar1.jpg,0.367347,new,0.344016352
car,vehicle,nonliving,thesis_stim/car_exemplar1.jpg,0.34,new,0.347509929
clock,household_items,nonliving,thesis_stim/clock_exemplar1.jpg,0.444444,old,0.353107935
nesting dolls,toys,nonliving,thesis_stim/nesting_dolls_exemplar1.jpg,0.666667,old,0.354922229
lantern,tools,nonliving,thesis_stim/lantern_exemplar1.jpg,0.555556,old,0.355765225
beanie,clothing,nonliving,thesis_stim/beanie_exemplar1.jpg,0.407407,old,0.355856258
mandolin,music_inst,nonliving,thesis_stim/mandolin_exemplar1.jpg,0.409091,new,0.361547399
boar,mammal,living,thesis_stim/boar_exemplar1.jpg,0.68,new,0.367956094
pen,office_supplies,nonliving,thesis_stim/pen_exemplar1.jpg,0.2,old,0.37006396
ice bucket,kitchen_items,nonliving,thesis_stim/ice_bucket_exemplar1.jpg,0.2,old,0.371189953
religious statue,decor,nonliving,thesis_stim/religious_statue_exemplar1.jpg,0.342857,old,0.37466796
moose,mammal,living,thesis_stim/moose_exemplar1.jpg,0.666667,old,0.377192067
building,building,nonliving,thesis_stim/building_exemplar1.jpg,0.388889,new,0.378336807
television,electronics,nonliving,thesis_stim/television_exemplar1.jpg,0.448276,old,0.382160884
tanktop,clothing,nonliving,thesis_stim/tanktop_exemplar1.jpg,0.592593,old,0.382452828
toilet,furniture,nonliving,thesis_stim/toilet_exemplar1.jpg,0.609756,old,0.384104267
crayfish,sea,living,thesis_stim/crayfish_exemplar1.jpg,0.82,old,0.389424506
ATM,street_items,nonliving,thesis_stim/atm_exemplar1.jpg,0.577778,old,0.390754734
sugar shaker,kitchen_items,nonliving,thesis_stim/sugar_shaker_exemplar1.jpg,0.44898,old,0.392234421
beetle,insect,living,thesis_stim/beetle_exemplar1.jpg,0.745455,old,0.392288525
shuttlecock,sports,nonliving,thesis_stim/shuttlecock_exemplar1.jpg,0.388889,old,0.399908647
compass,tools,nonliving,thesis_stim/compass_exemplar1.jpg,0.275862,old,0.400932859
aqueduct,building,nonliving,thesis_stim/aqueduct_exemplar1.jpg,0.54,new,0.403832891
shrimp,sea,living,thesis_stim/shrimp_exemplar1.jpg,0.890909,old,0.404353488
sheep,mammal,living,thesis_stim/sheep_exemplar1.jpg,0.755556,new,0.406460878
pig,mammal,living,thesis_stim/pig_exemplar1.jpg,0.666667,old,0.411637077
scorpion,insect,living,thesis_stim/scorpion_exemplar1.jpg,0.9,old,0.413373312
dollhouse,toys,nonliving,thesis_stim/dollhouse_exemplar1.jpg,0.285714,new,0.423885414
crossbow,sports,nonliving,thesis_stim/crossbow_exemplar1.jpg,0.46,new,0.425263316
boot,clothing,nonliving,thesis_stim/boot_exemplar1.jpg,0.47619,new,0.425937976
ostrich,birds,living,thesis_stim/ostrich_exemplar1.jpg,0.842105,old,0.427546417
millipede,insect,living,thesis_stim/millipede_exemplar1.jpg,0.722222,new,0.42908515
scale,household_items,nonliving,thesis_stim/scale_exemplar1.jpg,0.309524,old,0.429484059
shopping cart,street_items,nonliving,thesis_stim/shopping_cart_exemplar1.jpg,0.611111,old,0.432614914
octopus,sea,living,thesis_stim/octopus_exemplar1.jpg,0.930233,new,0.436252373
tile,decor,nonliving,thesis_stim/tile_exemplar1.jpg,0.194444,old,0.438853961
cap,clothing,nonliving,thesis_stim/cap_exemplar1.jpg,0.408163,old,0.439978847
fountain,street_items,nonliving,thesis_stim/fountain_exemplar1.jpg,0.618182,old,0.44003597
wheelbarrow,tools,nonliving,thesis_stim/wheelbarrow_exemplar1.jpg,0.607143,old,0.440068957
dresser,furniture,nonliving,thesis_stim/dresser_exemplar1.jpg,0.655172,new,0.442009735
backpack,clothing,nonliving,thesis_stim/backpack_exemplar1.jpg,0.408163,old,0.443775591
snail,insect,living,thesis_stim/snail_exemplar1.jpg,0.816327,old,0.445483757
taxi,vehicle,nonliving,thesis_stim/taxi_exemplar1.jpg,0.285714,old,0.455923257
scroll,decor,nonliving,thesis_stim/scroll_exemplar1.jpg,0.4,old,0.462626311
dice,sports,nonliving,thesis_stim/dice_exemplar1.jpg,0.56,old,0.467032849
medal,decor,nonliving,thesis_stim/medal_exemplar1.jpg,0.466667,old,0.46739172
hunting bow,sports,nonliving,thesis_stim/hunting_bow_exemplar1.jpg,0.607143,old,0.468409549
rock-climbing shoe,clothing,nonliving,thesis_stim/rock-climbing_shoe_exemplar1.jpg,0.371429,old,0.469947084
water gun,toys,nonliving,thesis_stim/water_gun_exemplar1.jpg,0.571429,old,0.471775856
wagon wheel,vehicle,nonliving,thesis_stim/wagon_wheel_exemplar1.jpg,0.4,old,0.475355379
flamingo,birds,living,thesis_stim/flamingo_exemplar1.jpg,0.857143,old,0.477288025
emu,birds,living,thesis_stim/emu_exemplar1.jpg,0.689655,new,0.478524266
booster seat,furniture,nonliving,thesis_stim/booster_seat_exemplar1.jpg,0.622222,old,0.479778359
keg,furniture,nonliving,thesis_stim/keg_exemplar1.jpg,0.5,old,0.483126847
baking pan,kitchen_items,nonliving,thesis_stim/baking_pan_exemplar1.jpg,0.4,old,0.485498676
cash register,office_supplies,nonliving,thesis_stim/cash_register_exemplar1.jpg,0.62,old,0.486465535
trophy,decor,nonliving,thesis_stim/trophy_exemplar1.jpg,0.3,new,0.487047363
baseball,sports,nonliving,thesis_stim/baseball_exemplar1.jpg,0.6,old,0.492152926
typewriter,office_supplies,nonliving,thesis_stim/typewriter_exemplar1.jpg,0.410714,old,0.500026171
hut,building,nonliving,thesis_stim/hut_exemplar1.jpg,0.52,old,0.501270595
caterpillar,insect,living,thesis_stim/caterpillar_exemplar1.jpg,0.740741,new,0.510388279
guardrail,street_items,nonliving,thesis_stim/guardrail_exemplar1.jpg,0.428571,old,0.512831118
tricycle,vehicle,nonliving,thesis_stim/tricycle_exemplar1.jpg,0.34,old,0.515397765
strainer,tools,nonliving,thesis_stim/strainer_exemplar1.jpg,0.42,old,0.517490346
schoolbus,vehicle,nonliving,thesis_stim/schoolbus_exemplar1.jpg,0.622222,old,0.519782706
coin,household_items,nonliving,thesis_stim/coin_exemplar1.jpg,0.571429,old,0.521663038
dragon statue,decor,nonliving,thesis_stim/dragon_statue_exemplar1.jpg,0.551724,old,0.522433649
sewing machine,appliances,nonliving,thesis_stim/sewing_machine_exemplar1.jpg,0.444444,old,0.527133562
robin,birds,living,thesis_stim/robin_exemplar1.jpg,0.92,old,0.528281361
mallet,tools,nonliving,thesis_stim/mallet_exemplar1.jpg,0.571429,old,0.52871168
crib,furniture,nonliving,thesis_stim/crib_exemplar1.jpg,0.3,new,0.52938676
horseshoe crab,sea,living,thesis_stim/horseshoe_crab_exemplar1.jpg,0.954545,new,0.531393747
music stand,music_inst,nonliving,thesis_stim/music_stand_exemplar1.jpg,0.425926,old,0.532840568
broom,tools,nonliving,thesis_stim/broom_exemplar1.jpg,0.305556,old,0.532891954
power lines,street_items,nonliving,thesis_stim/power_lines_exemplar1.jpg,0.428571,old,0.539049412
vacuum,appliances,nonliving,thesis_stim/vacuum_exemplar1.jpg,0.488889,new,0.539115868
crab,sea,living,thesis_stim/crab_exemplar1.jpg,0.638889,new,0.541501469
stork,birds,living,thesis_stim/stork_exemplar1.jpg,0.793103,new,0.541779623
toy,toys,nonliving,thesis_stim/toy_exemplar1.jpg,0.511111,old,0.544134399
ant,insect,living,thesis_stim/ant_exemplar1.jpg,0.772727,old,0.547550453
binder,office_supplies,nonliving,thesis_stim/binder_exemplar1.jpg,0.321429,old,0.549242685
cowbell,music_inst,nonliving,thesis_stim/cowbell_exemplar1.jpg,0.644444,new,0.551557782
fairy statue,decor,nonliving,thesis_stim/fairy_statue_exemplar1.jpg,0.785714,old,0.552629007
planet,decor,nonliving,thesis_stim/planet_exemplar1.jpg,0.464286,old,0.554121524
bulldozer,vehicle,nonliving,thesis_stim/bulldozer_exemplar1.jpg,0.413793,old,0.557822973
ring,clothing,nonliving,thesis_stim/ring_exemplar1.jpg,0.54,old,0.559651416
organ,music_inst,nonliving,thesis_stim/organ_exemplar1.jpg,0.571429,old,0.566501111
rollerskates,sports,nonliving,thesis_stim/rollerskates_exemplar1.jpg,0.477273,old,0.568909795
fire hydrant,street_items,nonliving,thesis_stim/fire_hydrant_exemplar1.jpg,0.42,old,0.570316915
sleigh,vehicle,nonliving,thesis_stim/sleigh_exemplar1.jpg,0.5,old,0.571961055
owl,birds,living,thesis_stim/owl_exemplar1.jpg,0.816327,old,0.57273341
chick,birds,living,thesis_stim/chick_exemplar1.jpg,0.827586,new,0.575577097
computer monitor,electronics,nonliving,thesis_stim/computer_monitor_exemplar1.jpg,0.448276,new,0.581816364
in basket,office_supplies,nonliving,thesis_stim/in_basket_exemplar1.jpg,0.533333,old,0.585871131
bear,mammal,living,thesis_stim/bear_exemplar1.jpg,0.8,old,0.588622772
computer mouse,electronics,nonliving,thesis_stim/computer_mouse_exemplar1.jpg,0.578947,old,0.589104757
chalice,decor,nonliving,thesis_stim/chalice_exemplar1.jpg,0.92,old,0.592865216
shelf,furniture,nonliving,thesis_stim/shelf_exemplar1.jpg,0.477273,old,0.597378262
toy basket,toys,nonliving,thesis_stim/toy_basket_exemplar1.jpg,0.469388,old,0.603824674
polaroid,electronics,nonliving,thesis_stim/polaroid_exemplar1.jpg,0.407407,new,0.604020081
cookie tin,kitchen_items,nonliving,thesis_stim/cookie_tin_exemplar1.jpg,0.269231,old,0.606366921
fondue fork,kitchen_items,nonliving,thesis_stim/fondue_fork_exemplar1.jpg,0.581395,old,0.609788256
lawnmower,appliances,nonliving,thesis_stim/lawnmower_exemplar1.jpg,0.5,old,0.610609395
tuba,music_inst,nonliving,thesis_stim/tuba_exemplar1.jpg,0.678571,old,0.615290187
rattle,toys,nonliving,thesis_stim/rattle_exemplar1.jpg,0.305556,old,0.616867192
cellphone,electronics,nonliving,thesis_stim/cellphone_exemplar1.jpg,0.613636,old,0.619093542
whistle,tools,nonliving,thesis_stim/whistle_exemplar1.jpg,0.697674,old,0.622746179
elliptical,sports,nonliving,thesis_stim/elliptical_exemplar1.jpg,0.428571,old,0.624267997
bunkbed,furniture,nonliving,thesis_stim/bunkbed_exemplar1.jpg,0.696429,old,0.625032606
harmonica,music_inst,nonliving,thesis_stim/harmonica_exemplar1.jpg,0.733333,old,0.627432839
toy apple,toys,nonliving,thesis_stim/toy_apple_exemplar1.jpg,0.551724,old,0.628593249
pushpin,office_supplies,nonliving,thesis_stim/pushpin_exemplar1.jpg,0.625,old,0.630275445
hockey mask,sports,nonliving,thesis_stim/hockey_mask_exemplar1.jpg,0.7,old,0.631909634
toaster oven,appliances,nonliving,thesis_stim/toaster_oven_exemplar1.jpg,0.5,old,0.632704334
piggybank,decor,nonliving,thesis_stim/piggybank_exemplar1.jpg,0.166667,new,0.632814191
dress shoe,clothing,nonliving,thesis_stim/dress_shoe_exemplar1.jpg,0.535714,old,0.633734962
heron,birds,living,thesis_stim/heron_exemplar1.jpg,0.64,new,0.638949727
gas station,building,nonliving,thesis_stim/gas_station_exemplar1.jpg,0.527778,old,0.639330064
pool,street_items,nonliving,thesis_stim/pool_exemplar1.jpg,0.413793,new,0.640428456
greyhound,mammal,living,thesis_stim/greyhound_exemplar1.jpg,0.551724,new,0.642614711
clam,sea,living,thesis_stim/clam_exemplar1.jpg,0.638889,new,0.643250621
hamster wheel,household_items,nonliving,thesis_stim/hamster_wheel_exemplar1.jpg,0.48,old,0.644675823
piano,music_inst,nonliving,thesis_stim/piano_exemplar1.jpg,0.45614,old,0.651227439
muffin tin,kitchen_items,nonliving,thesis_stim/muffin_tin_exemplar1.jpg,0.48,old,0.653658422
table saw,appliances,nonliving,thesis_stim/table_saw_exemplar1.jpg,0.44898,new,0.654288811
wetsuit,clothing,nonliving,thesis_stim/wetsuit_exemplar1.jpg,0.326531,new,0.655620851
guitar tuner,electronics,nonliving,thesis_stim/guitar_tuner_exemplar1.jpg,0.489796,old,0.655763167
sailor hat,clothing,nonliving,thesis_stim/sailor_hat_exemplar1.jpg,0.4,old,0.657151132
pearl necklace,clothing,nonliving,thesis_stim/pearl_necklace_exemplar1.jpg,0.36,old,0.657665844
refrigerator,appliances,nonliving,thesis_stim/refrigerator_exemplar1.jpg,0.607143,old,0.658003037
telephone booth,street_items,nonliving,thesis_stim/telephone_booth_exemplar1.jpg,0.488372,old,0.658241119
pencil,household_items,nonliving,thesis_stim/pencil_exemplar1.jpg,0.777778,old,0.658534949
ladder,furniture,nonliving,thesis_stim/ladder_exemplar1.jpg,0.454545,old,0.659258544
lamborghini,vehicle,nonliving,thesis_stim/lamborghini_exemplar1.jpg,0.32,old,0.662373442
mailbox,street_items,nonliving,thesis_stim/mailbox_exemplar1.jpg,0.333333,old,0.664896781
lei,clothing,nonliving,thesis_stim/lei_exemplar1.jpg,0.827586,old,0.669721136
clamp,tools,nonliving,thesis_stim/clamp_exemplar1.jpg,0.5,old,0.671332262
blender,appliances,nonliving,thesis_stim/blender_exemplar1.jpg,0.413793,old,0.674057386
rainboot,clothing,nonliving,thesis_stim/rainboot_exemplar1.jpg,0.321429,old,0.675398559
circuit board,electronics,nonliving,thesis_stim/circuit_board_exemplar1.jpg,0.611111,old,0.681045862
