teepee,building,nonliving,thesis_stim/teepee_exemplar1.jpg,0.563636,old,0.610072758
pearl necklace,clothing,nonliving,thesis_stim/pearl_necklace_exemplar1.jpg,0.36,old,0.611287488
disk,electronics,nonliving,thesis_stim/disk_exemplar1.jpg,0.68,old,0.613502506
circuit board,electronics,nonliving,thesis_stim/circuit_board_exemplar1.jpg,0.611111,old,0.615220984
mixer,appliances,nonliving,thesis_stim/mixer_exemplar1.jpg,0.6,old,0.61805038
packing tape,office_supplies,nonliving,thesis_stim/packing_tape_exemplar1.jpg,0.361111,old,0.621010638
clarinet,music_inst,nonliving,thesis_stim/clarinet_exemplar1.jpg,0.734694,old,0.625301954
dining chair,furniture,nonliving,thesis_stim/dining_chair_exemplar1.jpg,0.297872,old,0.626184513
shopping bag,tools,nonliving,thesis_stim/shopping_bag_exemplar1.jpg,0.326531,old,0.628781471
moth,insect,living,thesis_stim/moth_exemplar1.jpg,0.86,old,0.632312719
mitten,clothing,nonliving,thesis_stim/mitten_exemplar1.jpg,0.285714,old,0.634612505
trash can,street_items,nonliving,thesis_stim/trash_can_exemplar1.jpg,0.66,old,0.635887656
pelican,birds,living,thesis_stim/pelican_exemplar1.jpg,0.666667,old,0.639422104
raft,vehicle,nonliving,thesis_stim/raft_exemplar1.jpg,0.458333,old,0.639535981
dinosaur toy,toys,nonliving,thesis_stim/dinosaur_toy_exemplar1.jpg,0.714286,old,0.643721859
cabinet,furniture,nonliving,thesis_stim/cabinet_exemplar1.jpg,0.25,old,0.651375814
scoop,household_items,nonliving,thesis_stim/scoop_exemplar1.jpg,0.586207,old,0.653886564
shovel,tools,nonliving,thesis_stim/shovel_exemplar1.jpg,0.488889,old,0.655737128
pig,mammal,living,thesis_stim/pig_exemplar1.jpg,0.666667,old,0.662771143
toy,toys,nonliving,thesis_stim/toy_exemplar1.jpg,0.511111,old,0.664361485
basketball,sports,nonliving,thesis_stim/basketball_exemplar1.jpg,0.527273,old,0.667528656
music stand,music_inst,nonliving,thesis_stim/music_stand_exemplar1.jpg,0.425926,old,0.670671633
shark,sea,living,thesis_stim/shark_exemplar1.jpg,0.758621,old,0.672211582
dresser,furniture,nonliving,thesis_stim/dresser_exemplar1.jpg,0.655172,old,0.673155381
vase,household_items,nonliving,thesis_stim/vase_exemplar1.jpg,0.5,old,0.675278967
house,building,nonliving,thesis_stim/house_exemplar1.jpg,0.44898,old,0.680206662
yarn,tools,nonliving,thesis_stim/yarn_exemplar1.jpg,0.561404,old,0.680297125
covered wagon,vehicle,nonliving,thesis_stim/covered_wagon_exemplar1.jpg,0.37931,old,0.683097446
safe,tools,nonliving,thesis_stim/safe_exemplar1.jpg,0.571429,old,0.684013911
spoon,kitchen_items,nonliving,thesis_stim/spoon_exemplar1.jpg,0.482759,old,0.691952092
toy xylophone,toys,nonliving,thesis_stim/toy_xylophone_exemplar1.jpg,0.277778,old,0.692184065
outdoor table,furniture,nonliving,thesis_stim/outdoor_table_exemplar1.jpg,0.285714,old,0.694323898
trophy,decor,nonliving,thesis_stim/trophy_exemplar1.jpg,0.3,old,0.695274109
dumbbell,sports,nonliving,thesis_stim/dumbbell_exemplar1.jpg,0.510204,old,0.698242387
cowbell,music_inst,nonliving,thesis_stim/cowbell_exemplar1.jpg,0.644444,old,0.69875504
chainsaw,appliances,nonliving,thesis_stim/chainsaw_exemplar1.jpg,0.527273,old,0.701163555
money,household_items,nonliving,thesis_stim/money_exemplar1.jpg,0.653061,old,0.701954208
biplane,vehicle,nonliving,thesis_stim/biplane_exemplar1.jpg,0.46,old,0.702217909
armoire,furniture,nonliving,thesis_stim/armoire_exemplar1.jpg,0.517241,old,0.702278966
bed,furniture,nonliving,thesis_stim/bed_exemplar1.jpg,0.138889,old,0.710467473
giraffe toy,toys,nonliving,thesis_stim/giraffe_toy_exemplar1.jpg,0.535714,old,0.711034055
telephone,electronics,nonliving,thesis_stim/telephone_exemplar1.jpg,0.526316,old,0.71326477
amplifier,electronics,nonliving,thesis_stim/amplifier_exemplar1.jpg,0.166667,old,0.715211991
dishwasher,appliances,nonliving,thesis_stim/dishwasher_exemplar1.jpg,0.458333,old,0.717049566
pail,tools,nonliving,thesis_stim/pail_exemplar1.jpg,0.320755,old,0.721714665
keg,furniture,nonliving,thesis_stim/keg_exemplar1.jpg,0.5,old,0.731392675
hamster cage,household_items,nonliving,thesis_stim/hamster_cage_exemplar1.jpg,0.58,old,0.734851963
ostrich,birds,living,thesis_stim/ostrich_exemplar1.jpg,0.842105,old,0.744001087
flask,kitchen_items,nonliving,thesis_stim/flask_exemplar1.jpg,0.6,old,0.744926501
computer mouse,electronics,nonliving,thesis_stim/computer_mouse_exemplar1.jpg,0.578947,old,0.745093987
shield,decor,nonliving,thesis_stim/shield_exemplar1.jpg,0.464286,old,0.757719072
baseball bat,sports,nonliving,thesis_stim/baseball_bat_exemplar1.jpg,0.607143,old,0.757761262
camera lens,electronics,nonliving,thesis_stim/camera_lens_exemplar1.jpg,0.571429,old,0.772385801
shuttlecock,sports,nonliving,thesis_stim/shuttlecock_exemplar1.jpg,0.388889,old,0.773628198
elliptical,sports,nonliving,thesis_stim/elliptical_exemplar1.jpg,0.428571,old,0.781344926
canoe,vehicle,nonliving,thesis_stim/canoe_exemplar1.jpg,0.367347,old,0.783416992
bucket,tools,nonliving,thesis_stim/bucket_exemplar1.jpg,0.77551,old,0.785749586
fox,mammal,living,thesis_stim/fox_exemplar1.jpg,0.66,old,0.789071274
cross,decor,nonliving,thesis_stim/cross_exemplar1.jpg,0.790698,old,0.790461367
gong,music_inst,nonliving,thesis_stim/gong_exemplar1.jpg,0.314286,old,0.792175228
stapler,office_supplies,nonliving,thesis_stim/stapler_exemplar1.jpg,0.257143,old,0.792292458
ironing board,household_items,nonliving,thesis_stim/ironing_board_exemplar1.jpg,0.5,old,0.794304439
earring,clothing,nonliving,thesis_stim/earring_exemplar1.jpg,0.535714,old,0.797077141
record,music_inst,nonliving,thesis_stim/record_exemplar1.jpg,0.257143,old,0.80213914
compass,tools,nonliving,thesis_stim/compass_exemplar1.jpg,0.275862,old,0.802741894
waterjug,kitchen_items,nonliving,thesis_stim/waterjug_exemplar1.jpg,0.48,old,0.824110205
lamborghini,vehicle,nonliving,thesis_stim/lamborghini_exemplar1.jpg,0.32,old,0.826091479
rope,tools,nonliving,thesis_stim/rope_exemplar1.jpg,0.642857,old,0.826413606
police car,vehicle,nonliving,thesis_stim/police_car_exemplar1.jpg,0.333333,old,0.826575436
salmon,sea,living,thesis_stim/salmon_exemplar1.jpg,0.533333,old,0.832720185
shaker,kitchen_items,nonliving,thesis_stim/shaker_exemplar1.jpg,0.611111,old,0.835887771
shopping cart,street_items,nonliving,thesis_stim/shopping_cart_exemplar1.jpg,0.611111,old,0.8371054
perfume,household_items,nonliving,thesis_stim/perfume_exemplar1.jpg,0.428571,old,0.841446146
cigar,household_items,nonliving,thesis_stim/cigar_exemplar1.jpg,0.625,old,0.841825029
beanie,clothing,nonliving,thesis_stim/beanie_exemplar1.jpg,0.407407,old,0.844220005
reindeer,mammal,living,thesis_stim/reindeer_exemplar1.jpg,0.822222,old,0.844334679
easel,tools,nonliving,thesis_stim/easel_exemplar1.jpg,0.444444,old,0.853267723
ladder,furniture,nonliving,thesis_stim/ladder_exemplar1.jpg,0.454545,old,0.8534456
table saw,appliances,nonliving,thesis_stim/table_saw_exemplar1.jpg,0.44898,old,0.853890916
radio tower,building,nonliving,thesis_stim/radio_tower_exemplar1.jpg,0.711111,old,0.858668151
office building,building,nonliving,thesis_stim/office_building_exemplar1.jpg,0.551724,old,0.859409361
