
old camera,electronics,nonliving,thesis_stim/old_camera_exemplar1.jpg,0.310345,old
rainboot,clothing,nonliving,thesis_stim/rainboot_exemplar1.jpg,0.321429,old
jet-ski,vehicle,nonliving,thesis_stim/jet-ski_exemplar1.jpg,0.310345,old
banjo,music_inst,nonliving,thesis_stim/banjo_exemplar1.jpg,0.241379,old
chest,furniture,nonliving,thesis_stim/chest_exemplar1.jpg,0.48,old
fire hydrant,street_items,nonliving,thesis_stim/fire_hydrant_exemplar1.jpg,0.42,old
windmill,building,nonliving,thesis_stim/windmill_exemplar1.jpg,0.422222,old
gamepad,electronics,nonliving,thesis_stim/gamepad_exemplar1.jpg,0.470588,old
hockey mask,sports,nonliving,thesis_stim/hockey_mask_exemplar1.jpg,0.7,old
rollerskates,sports,nonliving,thesis_stim/rollerskates_exemplar1.jpg,0.477273,old
silo,building,nonliving,thesis_stim/silo_exemplar1.jpg,0.52,old
hot air balloon,vehicle,nonliving,thesis_stim/hot_air_balloon_exemplar1.jpg,0.62069,old
fox,mammal,living,thesis_stim/fox_exemplar1.jpg,0.66,old
pick,tools,nonliving,thesis_stim/pick_exemplar1.jpg,0.586207,old
armoire,furniture,nonliving,thesis_stim/armoire_exemplar1.jpg,0.517241,old
sleigh,vehicle,nonliving,thesis_stim/sleigh_exemplar1.jpg,0.5,old
hut,building,nonliving,thesis_stim/hut_exemplar1.jpg,0.52,old
cookie tin,kitchen_items,nonliving,thesis_stim/cookie_tin_exemplar1.jpg,0.269231,old
factory,building,nonliving,thesis_stim/factory_exemplar1.jpg,0.408163,old
swimsuit,clothing,nonliving,thesis_stim/swimsuit_exemplar1.jpg,0.535714,old
typewriter,office_supplies,nonliving,thesis_stim/typewriter_exemplar1.jpg,0.410714,old
water gun,toys,nonliving,thesis_stim/water_gun_exemplar1.jpg,0.571429,old
skirt,clothing,nonliving,thesis_stim/skirt_exemplar1.jpg,0.454545,old
ski mask,clothing,nonliving,thesis_stim/ski_mask_exemplar1.jpg,0.77551,old
recorder,music_inst,nonliving,thesis_stim/recorder_exemplar1.jpg,0.38,old
strainer,tools,nonliving,thesis_stim/strainer_exemplar1.jpg,0.42,old
clock,household_items,nonliving,thesis_stim/clock_exemplar1.jpg,0.444444,old
lock,tools,nonliving,thesis_stim/lock_exemplar1.jpg,0.37931,old
bicycle,vehicle,nonliving,thesis_stim/bicycle_exemplar1.jpg,0.444444,old
grandfather clock,furniture,nonliving,thesis_stim/grandfather_clock_exemplar1.jpg,0.444444,old
protractor,office_supplies,nonliving,thesis_stim/protractor_exemplar1.jpg,0.38,old
giraffe toy,toys,nonliving,thesis_stim/giraffe_toy_exemplar1.jpg,0.535714,old
ice bucket,kitchen_items,nonliving,thesis_stim/ice_bucket_exemplar1.jpg,0.2,old
cockroach,insect,living,thesis_stim/cockroach_exemplar1.jpg,0.694444,old
covered wagon,vehicle,nonliving,thesis_stim/covered_wagon_exemplar1.jpg,0.37931,old
flask,kitchen_items,nonliving,thesis_stim/flask_exemplar1.jpg,0.6,old
washing machine,appliances,nonliving,thesis_stim/washing_machine_exemplar1.jpg,0.48,old
radio tower,building,nonliving,thesis_stim/radio_tower_exemplar1.jpg,0.711111,old
magazine rack,furniture,nonliving,thesis_stim/magazine_rack_exemplar1.jpg,0.469388,old
fez,clothing,nonliving,thesis_stim/fez_exemplar1.jpg,0.5,old
bulldozer,vehicle,nonliving,thesis_stim/bulldozer_exemplar1.jpg,0.413793,old
nun,toys,nonliving,thesis_stim/nun_exemplar1.jpg,0.772727,old
shelf,furniture,nonliving,thesis_stim/shelf_exemplar1.jpg,0.477273,old
weight bench,sports,nonliving,thesis_stim/weight_bench_exemplar1.jpg,0.545455,old
satellite dish,tools,nonliving,thesis_stim/satellitedish_exemplar1.jpg,0.24,old
outdoor table,furniture,nonliving,thesis_stim/outdoor_table_exemplar1.jpg,0.285714,old
shield,decor,nonliving,thesis_stim/shield_exemplar1.jpg,0.464286,old
scroll,decor,nonliving,thesis_stim/scroll_exemplar1.jpg,0.4,old
sewing machine,appliances,nonliving,thesis_stim/sewing_machine_exemplar1.jpg,0.444444,old
kettle,kitchen_items,nonliving,thesis_stim/kettle_exemplar1.jpg,0.413793,old
scissors,office_supplies,nonliving,thesis_stim/scissors_exemplar1.jpg,0.306122,old
moose,mammal,living,thesis_stim/moose_exemplar1.jpg,0.666667,old
surfboard,sports,nonliving,thesis_stim/surfboard_exemplar1.jpg,0.530612,old
hamster wheel,household_items,nonliving,thesis_stim/hamster_wheel_exemplar1.jpg,0.48,old
fairy statue,decor,nonliving,thesis_stim/fairy_statue_exemplar1.jpg,0.785714,old
fish,sea,living,thesis_stim/fish_exemplar1.jpg,0.734694,old
grill,furniture,nonliving,thesis_stim/grill_exemplar1.jpg,0.409091,old
dinosaur,toys,nonliving,thesis_stim/dinosaur_exemplar1.jpg,0.758621,old
bucket,tools,nonliving,thesis_stim/bucket_exemplar1.jpg,0.77551,old
trash bin,street_items,nonliving,thesis_stim/trash_bin_exemplar1.jpg,0.42,old
saltshaker,kitchen_items,nonliving,thesis_stim/saltshaker_exemplar1.jpg,0.666667,old
loofah,tools,nonliving,thesis_stim/loofah_exemplar1.jpg,0.4,old
owl,birds,living,thesis_stim/owl_exemplar1.jpg,0.816327,old
tricycle,vehicle,nonliving,thesis_stim/tricycle_exemplar1.jpg,0.34,old
pencil,household_items,nonliving,thesis_stim/pencil_exemplar1.jpg,0.777778,old
wheelbarrow,tools,nonliving,thesis_stim/wheelbarrow_exemplar1.jpg,0.607143,old
wristwatch,clothing,nonliving,thesis_stim/wristwatch_exemplar1.jpg,0.436364,old
electric drumset,music_inst,nonliving,thesis_stim/electric_drumset_exemplar1.jpg,0.333333,old
pig,mammal,living,thesis_stim/pig_exemplar1.jpg,0.666667,old
belt,clothing,nonliving,thesis_stim/belt_exemplar1.jpg,0.653061,old
hand mirror,household_items,nonliving,thesis_stim/hand_mirror_exemplar1.jpg,0.416667,old
hammock,furniture,nonliving,thesis_stim/hammock_exemplar1.jpg,0.510204,old
wagon wheel,vehicle,nonliving,thesis_stim/wagon_wheel_exemplar1.jpg,0.4,old
doghouse,street_items,nonliving,thesis_stim/doghouse_exemplar1.jpg,0.84,old
drum set,music_inst,nonliving,thesis_stim/drum_set_exemplar1.jpg,0.583333,old
ski,sports,nonliving,thesis_stim/ski_exemplar1.jpg,0.4,old
greenhouse,building,nonliving,thesis_stim/greenhouse_exemplar1.jpg,0.886364,old
mitten,clothing,nonliving,thesis_stim/mitten_exemplar1.jpg,0.285714,old
rockinghorse,toys,nonliving,thesis_stim/rockinghorse_exemplar1.jpg,0.613636,old
beanie,clothing,nonliving,thesis_stim/beanie_exemplar1.jpg,0.407407,old
vase,household_items,nonliving,thesis_stim/vase_exemplar1.jpg,0.5,old
flag,street_items,nonliving,thesis_stim/flag_exemplar1.jpg,0.38,old
bear,mammal,living,thesis_stim/bear_exemplar1.jpg,0.8,old
hanger,household_items,nonliving,thesis_stim/hanger_exemplar1.jpg,0.428571,old
fan,appliances,nonliving,thesis_stim/fan_exemplar1.jpg,0.555556,old
ashtray,furniture,nonliving,thesis_stim/ashtray_exemplar1.jpg,0.76,old
loudspeaker,electronics,nonliving,thesis_stim/loudspeaker_exemplar1.jpg,0.48,old
tuba,music_inst,nonliving,thesis_stim/tuba_exemplar1.jpg,0.678571,old
umbrella,household_items,nonliving,thesis_stim/umbrella_exemplar1.jpg,0.340909,old
galleon,vehicle,nonliving,thesis_stim/galleon_exemplar1.jpg,0.571429,old
moth,insect,living,thesis_stim/moth_exemplar1.jpg,0.86,old
soda machine,street_items,nonliving,thesis_stim/soda_machine_exemplar1.jpg,0.535714,old
oven,appliances,nonliving,thesis_stim/oven_exemplar1.jpg,0.527778,old
dice,sports,nonliving,thesis_stim/dice_exemplar1.jpg,0.56,old
basketball,sports,nonliving,thesis_stim/basketball_exemplar1.jpg,0.527273,old
tractor,vehicle,nonliving,thesis_stim/tractor_exemplar1.jpg,0.416667,old
bowling pins,sports,nonliving,thesis_stim/bowling_pins_exemplar1.jpg,0.290909,old
sarcophagus,decor,nonliving,thesis_stim/sarcophagus_exemplar1.jpg,0.689655,old
merry-go-round,building,nonliving,thesis_stim/merry-go-round_exemplar1.jpg,0.938776,old
tanktop,clothing,nonliving,thesis_stim/tanktop_exemplar1.jpg,0.592593,old
church,building,nonliving,thesis_stim/church_exemplar1.jpg,0.555556,old
toy,toys,nonliving,thesis_stim/toy_exemplar1.jpg,0.511111,old
cigarette,household_items,nonliving,thesis_stim/cigarette_exemplar1.jpg,0.75,old
cigar,household_items,nonliving,thesis_stim/cigar_exemplar1.jpg,0.625,old
salmon,sea,living,thesis_stim/salmon_exemplar1.jpg,0.533333,old
book,office_supplies,nonliving,thesis_stim/book_exemplar1.jpg,0.433962,old
pelican,birds,living,thesis_stim/pelican_exemplar1.jpg,0.666667,old
tennis ball,sports,nonliving,thesis_stim/tennis_ball_exemplar1.jpg,0.781818,old
measuring tape,tools,nonliving,thesis_stim/measuring_tape_exemplar1.jpg,0.344828,old
handheld vacuum,appliances,nonliving,thesis_stim/handheld_vacuum_exemplar1.jpg,0.448276,old
gas station,building,nonliving,thesis_stim/gas_station_exemplar1.jpg,0.527778,old
ostrich,birds,living,thesis_stim/ostrich_exemplar1.jpg,0.842105,old
baking pan,kitchen_items,nonliving,thesis_stim/baking_pan_exemplar1.jpg,0.4,old
cash register,office_supplies,nonliving,thesis_stim/cash_register_exemplar1.jpg,0.62,old
bow tie,clothing,nonliving,thesis_stim/bow_tie_exemplar1.jpg,0.448276,old
camera lens,electronics,nonliving,thesis_stim/camera_lens_exemplar1.jpg,0.571429,old
amplifier,electronics,nonliving,thesis_stim/amplifier_exemplar1.jpg,0.166667,old
tile,decor,nonliving,thesis_stim/tile_exemplar1.jpg,0.194444,old
shopping bag,tools,nonliving,thesis_stim/shopping_bag_exemplar1.jpg,0.326531,old
reindeer,mammal,living,thesis_stim/reindeer_exemplar1.jpg,0.822222,old
police car,vehicle,nonliving,thesis_stim/police_car_exemplar1.jpg,0.333333,old
rock-climbing shoe,clothing,nonliving,thesis_stim/rock-climbing_shoe_exemplar1.jpg,0.371429,old
trumpet,music_inst,nonliving,thesis_stim/trumpet_exemplar1.jpg,0.545455,old
triangle,music_inst,nonliving,thesis_stim/triangle_exemplar1.jpg,0.4375,old
percussion instrument,music_inst,nonliving,thesis_stim/percussion_instrument_exemplar1.jpg,0.527273,old
slide,street_items,nonliving,thesis_stim/slide_exemplar1.jpg,0.314286,old
canoe,vehicle,nonliving,thesis_stim/canoe_exemplar1.jpg,0.367347,old
microwave,appliances,nonliving,thesis_stim/microwave_exemplar1.jpg,0.466667,old
shopping cart,street_items,nonliving,thesis_stim/shopping_cart_exemplar1.jpg,0.611111,old
money,household_items,nonliving,thesis_stim/money_exemplar1.jpg ,0.653061,old
bassoon,music_inst,nonliving,thesis_stim/bassoon_exemplar1.jpg,0.642857,old
pearl necklace,clothing,nonliving,thesis_stim/pearl_necklace_exemplar1.jpg,0.36,old
lamppost,street_items,nonliving,thesis_stim/lamppost_exemplar1.jpg,0.444444,old
ATM,street_items,nonliving,thesis_stim/atm_exemplar1.jpg,0.577778,old
hunting bow,sports,nonliving,thesis_stim/hunting_bow_exemplar1.jpg,0.607143,old
balloon,toys,nonliving,thesis_stim/balloon_exemplar1.jpg,0.446429,old
computer mouse,electronics,nonliving,thesis_stim/computer_mouse_exemplar1.jpg,0.578947,old
waffle iron,appliances,nonliving,thesis_stim/waffle_iron_exemplar1.jpg,0.451613,old
firewood,household_items,nonliving,thesis_stim/firewood_exemplar1.jpg,0.489796,old
medal,decor,nonliving,thesis_stim/medal_exemplar1.jpg,0.466667,old
toy phone,toys,nonliving,thesis_stim/toy_phone_exemplar1.jpg,0.603774,old
thermos,sports,nonliving,thesis_stim/thermos_exemplar1.jpg,0.551724,old
toilet,furniture,nonliving,thesis_stim/toilet_exemplar1.jpg,0.609756,old
beagle,mammal,living,thesis_stim/beagle_exemplar1.jpg,0.888889,old
radio,electronics,nonliving,thesis_stim/radio_exemplar1.jpg,0.522727,old
crayfish,sea,living,thesis_stim/crayfish_exemplar1.jpg,0.82,old
binoculars,tools,nonliving,thesis_stim/binoculars_exemplar1.jpg,0.448276,old
television,electronics,nonliving,thesis_stim/television_exemplar1.jpg,0.448276,old
joystick,electronics,nonliving,thesis_stim/joystick_exemplar1.jpg,0.636364,old
tray,kitchen_items,nonliving,thesis_stim/tray_exemplar1.jpg,0.4,old
easel,tools,nonliving,thesis_stim/easel_exemplar1.jpg,0.444444,old
barn,building,nonliving,thesis_stim/barn_exemplar1.jpg,0.5,old
toaster,appliances,nonliving,thesis_stim/toaster_exemplar1.jpg,0.381818,old
shark,sea,living,thesis_stim/shark_exemplar1.jpg,0.758621,old
waterjug,kitchen_items,nonliving,thesis_stim/waterjug_exemplar1.jpg,0.48,old
french press,kitchen_items,nonliving,thesis_stim/french_press_exemplar1.jpg,0.68,old
compass,tools,nonliving,thesis_stim/compass_exemplar1.jpg,0.275862,old
helicopter,vehicle,nonliving,thesis_stim/helicopter_exemplar1.jpg,0.596154,old
binder,office_supplies,nonliving,thesis_stim/binder_exemplar1.jpg,0.321429,old
hollywood star,decor,nonliving,thesis_stim/hollywood_star_exemplar1.jpg,0.591837,old
lamborghini,vehicle,nonliving,thesis_stim/lamborghini_exemplar1.jpg,0.32,old
diploma,office_supplies,nonliving,thesis_stim/diploma_exemplar1.jpg,0.423077,old
haircomb,clothing,nonliving,thesis_stim/haircomb_exemplar1.jpg,0.777778,old
ladder,furniture,nonliving,thesis_stim/ladder_exemplar1.jpg,0.454545,old
gorilla,mammal,living,thesis_stim/gorilla_exemplar1.jpg,0.886792,old
keg,furniture,nonliving,thesis_stim/keg_exemplar1.jpg,0.5,old
mallet,tools,nonliving,thesis_stim/mallet_exemplar1.jpg,0.571429,old
lantern,tools,nonliving,thesis_stim/lantern_exemplar1.jpg,0.555556,old
pinata,decor,nonliving,thesis_stim/pinata_exemplar1.jpg,0.6,old
perfume,household_items,nonliving,thesis_stim/perfume_exemplar1.jpg,0.428571,old
pen,office_supplies,nonliving,thesis_stim/pen_exemplar1.jpg,0.2,old
sidewalk,street_items,nonliving,thesis_stim/sidewalk_exemplar1.jpg,0.8,old
recycling bin,street_items,nonliving,thesis_stim/recycling_bin_exemplar1.jpg,0.583333,old
dishwasher,appliances,nonliving,thesis_stim/dishwasher_exemplar1.jpg,0.458333,old
lei,clothing,nonliving,thesis_stim/lei_exemplar1.jpg,0.827586,old
porcupine,mammal,living,thesis_stim/porcupine_exemplar1.jpg,0.714286,old
kayak,sports,nonliving,thesis_stim/kayak_exemplar1.jpg,0.55102,old
in basket,office_supplies,nonliving,thesis_stim/in_basket_exemplar1.jpg,0.533333,old
globe,decor,nonliving,thesis_stim/globe_exemplar1.jpg,0.622222,old
ray,sea,living,thesis_stim/ray_exemplar1.jpg,0.821429,old
fountain,street_items,nonliving,thesis_stim/fountain_exemplar1.jpg,0.618182,old
ice skate,clothing,nonliving,thesis_stim/ice_skate_exemplar1.jpg,0.392857,old
mocassins,clothing,nonliving,thesis_stim/mocassins_exemplar1.jpg,0.277778,old
computer keyboard,electronics,nonliving,thesis_stim/computer_keyboard_exemplar1.jpg,0.457143,old
disk,electronics,nonliving,thesis_stim/disk_exemplar1.jpg,0.68,old
pincushion,tools,nonliving,thesis_stim/pincushion_exemplar1.jpg,0.333333,old
bridge,building,nonliving,thesis_stim/bridge_exemplar1.jpg,0.638298,old
taxi,vehicle,nonliving,thesis_stim/taxi_exemplar1.jpg,0.285714,old
scale,household_items,nonliving,thesis_stim/scale_exemplar1.jpg,0.309524,old
refrigerator,appliances,nonliving,thesis_stim/refrigerator_exemplar1.jpg,0.607143,old
space heater,electronics,nonliving,thesis_stim/space_heater_exemplar1.jpg,0.408163,old
chalice,decor,nonliving,thesis_stim/chalice_exemplar1.jpg,0.92,old
tape,office_supplies,nonliving,thesis_stim/tape_exemplar1.jpg,0.688889,old
record player,music_inst,nonliving,thesis_stim/record_player_exemplar1.jpg,0.508772,old
castle,building,nonliving,thesis_stim/castle_exemplar1.jpg,0.357143,old
crow,birds,living,thesis_stim/crow_exemplar1.jpg,0.857143,old
robin,birds,living,thesis_stim/robin_exemplar1.jpg,0.92,old
tour bus,vehicle,nonliving,thesis_stim/tour_bus_exemplar1.jpg,0.755556,old
breadbox,kitchen_items,nonliving,thesis_stim/breadbox_exemplar1.jpg,0.422222,old
whistle,tools,nonliving,thesis_stim/whistle_exemplar1.jpg,0.697674,old
house,building,nonliving,thesis_stim/house_exemplar1.jpg,0.44898,old
nesting dolls,toys,nonliving,thesis_stim/nesting_dolls_exemplar1.jpg,0.666667,old
telephone booth,street_items,nonliving,thesis_stim/telephone_booth_exemplar1.jpg,0.488372,old
sailor hat,clothing,nonliving,thesis_stim/sailor_hat_exemplar1.jpg,0.4,old
guitar tuner,electronics,nonliving,thesis_stim/guitar_tuner_exemplar1.jpg,0.489796,old
bathtub,furniture,nonliving,thesis_stim/bathtub_exemplar1.jpg,0.527778,old
dumbbell,sports,nonliving,thesis_stim/dumbbell_exemplar1.jpg,0.510204,old
water fountain,street_items,nonliving,thesis_stim/water_fountain_exemplar1.jpg,0.571429,old
rollerblade,sports,nonliving,thesis_stim/rollerblade_exemplar1.jpg,0.457143,old
fire station,building,nonliving,thesis_stim/fire_station_exemplar1.jpg,0.485714,old
mussel,sea,living,thesis_stim/mussel_exemplar1.jpg,0.933333,old
cellphone,electronics,nonliving,thesis_stim/cellphone_exemplar1.jpg,0.613636,old
planet,decor,nonliving,thesis_stim/planet_exemplar1.jpg,0.464286,old
scorpion,insect,living,thesis_stim/scorpion_exemplar1.jpg,0.9,old
elliptical,sports,nonliving,thesis_stim/elliptical_exemplar1.jpg,0.428571,old
guardrail,street_items,nonliving,thesis_stim/guardrail_exemplar1.jpg,0.428571,old
stapler,office_supplies,nonliving,thesis_stim/stapler_exemplar1.jpg,0.257143,old
hookah,decor,nonliving,thesis_stim/hookah_exemplar1.jpg,0.714286,old
chainsaw,appliances,nonliving,thesis_stim/chainsaw_exemplar1.jpg,0.527273,old
camera,electronics,nonliving,thesis_stim/camera_exemplar1.jpg,0.490909,old
flamingo,birds,living,thesis_stim/flamingo_exemplar1.jpg,0.857143,old
sled,vehicle,nonliving,thesis_stim/sled_exemplar1.jpg,0.321429,old
dinosaur toy,toys,nonliving,thesis_stim/dinosaur_toy_exemplar1.jpg,0.714286,old
battery,electronics,nonliving,thesis_stim/battery_exemplar1.jpg,0.38,old
wrench,tools,nonliving,thesis_stim/wrench_exemplar1.jpg,0.553571,old
beetle,insect,living,thesis_stim/beetle_exemplar1.jpg,0.745455,old
coin,household_items,nonliving,thesis_stim/coin_exemplar1.jpg,0.571429,old
pepper shaker,kitchen_items,nonliving,thesis_stim/pepper_shaker_exemplar1.jpg,0.481481,old
shaker,kitchen_items,nonliving,thesis_stim/shaker_exemplar1.jpg,0.611111,old
ring,clothing,nonliving,thesis_stim/ring_exemplar1.jpg,0.54,old
metronome,music_inst,nonliving,thesis_stim/metronome_exemplar1.jpg,0.571429,old
fishtank,furniture,nonliving,thesis_stim/fishtank_exemplar1.jpg,0.82,old
cricket,insect,living,thesis_stim/cricket_exemplar1.jpg,0.727273,old
yoyo,toys,nonliving,thesis_stim/yoyo_exemplar1.jpg,0.58,old
backpack,clothing,nonliving,thesis_stim/backpack_exemplar1.jpg,0.408163,old
beach chair,furniture,nonliving,thesis_stim/beach_chair_exemplar1.jpg,0.4,old
baseball,sports,nonliving,thesis_stim/baseball_exemplar1.jpg,0.6,old
flower pot,household_items,nonliving,thesis_stim/flower_pot_exemplar1.jpg,0.577778,old
q-tip,household_items,nonliving,thesis_stim/q-tip_exemplar1.jpg,0.321429,old
scoop,household_items,nonliving,thesis_stim/scoop_exemplar1.jpg,0.586207,old
raft,vehicle,nonliving,thesis_stim/raft_exemplar1.jpg,0.458333,old
circuit board,electronics,nonliving,thesis_stim/circuit_board_exemplar1.jpg,0.611111,old
trowel,tools,nonliving,thesis_stim/trowel_exemplar1.jpg,0.55102,old
guitar case,music_inst,nonliving,thesis_stim/guitar_case_exemplar1.jpg,0.464286,old
lip phone,decor,nonliving,thesis_stim/lip_phone_exemplar1.jpg,0.791667,old
mailbox,street_items,nonliving,thesis_stim/mailbox_exemplar1.jpg,0.333333,old
power lines,street_items,nonliving,thesis_stim/power_lines_exemplar1.jpg,0.428571,old
swan,birds,living,thesis_stim/swan_exemplar1.jpg,0.77551,old
dress shoe,clothing,nonliving,thesis_stim/dress_shoe_exemplar1.jpg,0.535714,old
rolling pin,kitchen_items,nonliving,thesis_stim/rolling_pin_exemplar1.jpg,0.571429,old
drum,music_inst,nonliving,thesis_stim/drum_exemplar1.jpg,0.56,old
bed,furniture,nonliving,thesis_stim/bed_exemplar1.jpg,0.138889,old
lawnmower,appliances,nonliving,thesis_stim/lawnmower_exemplar1.jpg,0.5,old
bottle,kitchen_items,nonliving,thesis_stim/bottle_exemplar1.jpg,0.363636,old
earring,clothing,nonliving,thesis_stim/earring_exemplar1.jpg,0.535714,old
air conditioner,street_items,nonliving,thesis_stim/air_conditioner_exemplar1.jpg,0.491228,old
religious statue,decor,nonliving,thesis_stim/religious_statue_exemplar1.jpg,0.342857,old
snowflake,decor,nonliving,thesis_stim/snowflake_exemplar1.jpg,0.698113,old
soccer ball,sports,nonliving,thesis_stim/soccerball_exemplar1.jpg,0.477272727,old
dryer,appliances,nonliving,thesis_stim/dryer_exemplar1.jpg,0.58,old
lighthouse,building,nonliving,thesis_stim/lighthouse_exemplar1.jpg,0.55102,old
shrimp,sea,living,thesis_stim/shrimp_exemplar1.jpg,0.890909,old
cabinet,furniture,nonliving,thesis_stim/cabinet_exemplar1.jpg,0.25,old
camcorder,electronics,nonliving,thesis_stim/camcorder_exemplar1.jpg,0.265306,old
dragon statue,decor,nonliving,thesis_stim/dragon_statue_exemplar1.jpg,0.551724,old
bongo drum,music_inst,nonliving,thesis_stim/bongo_drum_exemplar1.jpg,0.416667,old
toy xylophone,toys,nonliving,thesis_stim/toy_xylophone_exemplar1.jpg,0.277778,old
booster seat,furniture,nonliving,thesis_stim/booster_seat_exemplar1.jpg,0.622222,old
